0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.47;6.64
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.43
0.0053;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.09
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.43
0.0066;11;0.84;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.2
0.0066;11;0.89;73;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;6.36
0.0066;11;0.89;112;77;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.44
0.0066;11;0.89;112;70;17;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.44
0.0066;11;0.89;112;70;10;1.84;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.44
0.0066;11;0.89;112;70;10;1.81;59;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;749;0.21;1.7;58;0.149;0.378;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.61;58;0.149;0.378;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;51;0.149;0.378;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.179;0.378;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.26;0.487;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.516;0.49;7.43
0.0066;11;0.89;112;70;10;1.81;58;11;566;0.21;1.7;58;0.149;0.378;0.487;0.47;7.13
0.0061;13;0.99;110;76;15;1.68;69;10;340;0.23;1.67;64;0.113;0.269;0.453;0.49;7.53
0.0054;13;0.99;110;76;15;1.68;69;10;340;0.23;1.67;64;0.113;0.269;0.453;0.49;7.34
0.0061;9;0.99;110;76;15;1.68;69;10;340;0.23;1.67;64;0.113;0.269;0.453;0.49;7.85
0.0061;13;0.98;110;76;15;1.68;69;10;340;0.23;1.67;64;0.113;0.269;0.453;0.49;7.49
0.0061;13;0.99;115;76;15;1.68;69;10;340;0.23;1.67;64;0.113;0.269;0.453;0.49;7.56
